ercot_bus,substation_name,match_method,match_confidence,latitude,longitude
DANSBY_2590,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
DANSBY_6953,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
DANSBY_6954,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
DANSBY_8603,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
DANSBY_ALL,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
DEL_KUNITZ,Kunitz Substation,ercot_reference_exact,1.0,31.7348475,-104.7490473
DEL_MAR_LD02,Del Mar Substation,ercot_reference_exact,1.0,27.5761399,-99.4662389
DEL_MAR_L_B,Del Mar Substation,ercot_reference_exact,1.0,27.5761399,-99.4662389
DEL_MAR_V_A,Del Mar Substation,ercot_reference_exact,1.0,27.5761399,-99.4662389
DEL_RIO_L_A,Del Rio Substation,ercot_reference_exact,1.0,29.3670389,-100.8932854
DEL_RIO_L_B,Del Rio Substation,ercot_reference_exact,1.0,29.3670389,-100.8932854
DEL_RI_B131,Del Rio Substation,ercot_reference_exact,1.0,29.3670389,-100.8932854
DEL_RI_B132,Del Rio Substation,ercot_reference_exact,1.0,29.3670389,-100.8932854
DERMOTT_ALL,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
DERMOTT_LD1,Dermott Wind Substation,ercot_reference_exact,1.0,32.8638347,-101.0096822
DERMOTT_LD2,Dermott Wind Substation,ercot_reference_exact,1.0,32.8638347,-101.0096822
DERMOTT_LN,Dermott Wind Substation,ercot_reference_exact,1.0,32.8638347,-101.0096822
DERMOTT_W1,Dermott Wind Substation,ercot_reference_exact,1.0,32.8638347,-101.0096822
DERMOTT_W2,Dermott Wind Substation,ercot_reference_exact,1.0,32.8638347,-101.0096822
DESSAU,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAUM,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAUV,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAUW,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAUX,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAUY,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAUZ,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAU_K,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAU_L,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAU_L_C,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DESSAU_L_D,Dessau Substation,ercot_reference_exact,1.0,30.3734836,-97.643015
DEVINE_XFR1,Devine Substation,ercot_reference_exact,1.0,29.1339644,-98.8974241
DEVINE_XFR2,Devine Substation,ercot_reference_exact,1.0,29.1339644,-98.8974241
DILLEY,Dilley Substation,exact,0.99,28.6805149,-99.2019092
DIMMIT_LD01,Dimmit Substation,ercot_reference_exact,1.0,28.5091892,-99.8736653
DIVIDE_0014,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
DIVIDE_0015,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
DIVIDE_0028,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
DIVIDE_0353,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
DIVIDE_EPS1,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
DIVIDE_E_1,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
DIVIDE_E_12,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
DM07,Dermott Wind Substation,ercot_reference_exact,1.0,32.8638347,-101.0096822
DNLP123,Dunlap Substation,ercot_reference_exact,1.0,30.2753841,-97.5397323
DOWNING1,Downing Substation,ercot_reference_exact,1.0,32.0209572,-98.5517548
DRESDEN_A,Dresden Drive Substation,alias,1.0,29.4986732,-98.5082673
DRESDEN_B,Dresden Drive Substation,alias,1.0,29.4986732,-98.5082673
DRESDEN_C,Dresden Drive Substation,alias,1.0,29.4986732,-98.5082673
DUNLAPM1,Dunlap Substation,ercot_reference_exact,1.0,30.2753841,-97.5397323
DUNLAPM2,Dunlap Substation,ercot_reference_exact,1.0,30.2753841,-97.5397323
DUNLAPM3,Dunlap Substation,ercot_reference_exact,1.0,30.2753841,-97.5397323
DUNLAPM4,Dunlap Substation,ercot_reference_exact,1.0,30.2753841,-97.5397323
EB0001A,Shiloh Substation,ercot_reference_exact,1.0,32.9004807,-96.6668772
EB0004_1,Shiloh Substation,ercot_reference_exact,1.0,32.9004807,-96.6668772
EB0007,Shiloh Substation,ercot_reference_exact,1.0,32.9004807,-96.6668772
EB0008,Lorena Substation,ercot_reference_exact,1.0,31.3553175,-97.2129077
EB0012,Shiloh Substation,ercot_reference_exact,1.0,32.9004807,-96.6668772
EB0015,Shiloh Substation,ercot_reference_exact,1.0,32.9004807,-96.6668772
EB0020,Shiloh Substation,ercot_reference_exact,1.0,32.9004807,-96.6668772
EB0021,Henry Substation,ercot_reference_exact,1.0,34.430514,-100.2274439
EB008,Heights Substation,ercot_reference_exact,1.0,29.3897114,-94.9499464
EB012,Trent Substation,ercot_reference_exact,1.0,32.4927396,-100.1179747
EB014,Trent Substation,ercot_reference_exact,1.0,32.4927396,-100.1179747
EB016,Trent Substation,ercot_reference_exact,1.0,32.4927396,-100.1179747
EB017,Heights Substation,ercot_reference_exact,1.0,29.3897114,-94.9499464
EB131,Resnik Substation,ercot_reference_exact,1.0,27.903611,-97.2584776
EB132,Resnik Substation,ercot_reference_exact,1.0,27.903611,-97.2584776
EB192021,Seaholm Substation,ercot_reference_exact,1.0,30.2668613,-97.7513792
EB1_0002,Tippet Substation,ercot_reference_exact,1.0,30.9921472,-102.1338353
EB1_8509,Tippet Substation,ercot_reference_exact,1.0,30.9921472,-102.1338353
EB1_8521,Tippet Substation,ercot_reference_exact,1.0,30.9921472,-102.1338353
EB1_8531,Tippet Substation,ercot_reference_exact,1.0,30.9921472,-102.1338353
EB1_LS20,Olmito Substation,ercot_reference_exact,1.0,26.0015288,-97.5198154
EB1_LS21,Olmito Substation,ercot_reference_exact,1.0,26.0015288,-97.5198154
EB1_WPEC_EPS,Pecos Substation,ercot_reference_exact,1.0,31.4295051,-103.4987029
EB4131,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EB4231,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EB4271,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EB4371,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EB4431,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EB4531,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EB4702,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EB4802,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EB60,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
EB6419,Whitney Substation,ercot_reference_exact,1.0,32.4697175,-94.7152066
EB687,Eden Substation,ercot_reference_exact,1.0,31.2157406,-99.8362262
EB9101,Pearsall Substation,ercot_reference_exact,1.0,28.8881174,-99.0793245
EBATK8002,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
EBBUS1,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EBBUS2,Arco Substation,ercot_reference_exact,1.0,29.3481669,-94.9394131
EBC2,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
EBC3,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
EBCOLT,Colton Substation,ercot_reference_exact,1.0,30.1390534,-97.6789233
EBDELE,Iraan Substation,ercot_reference_exact,1.0,30.9104815,-101.8996602
EBLP,Bordas Substation,ercot_reference_exact,1.0,27.3211338,-98.9980687
EBLS21,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
EBSE57,Palacios Substation,ercot_reference_exact,1.0,28.7570091,-96.2121274
EBSS20,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
EBT,Powell Substation,ercot_reference_exact,1.0,29.6264645,-95.0388483
EBT1,Nebo Substation,ercot_reference_exact,1.0,30.4388922,-98.7473126
EBT4,Canyon Substation,ercot_reference_exact,1.0,29.9115328,-97.9000971
EBUS9,Vertigo Wind Substation,ercot_reference_exact,1.0,33.6446357,-99.4213944
EBZT1,Locust Substation,ercot_reference_exact,1.0,33.2549841,-97.1331342
EBZT2,Locust Substation,ercot_reference_exact,1.0,33.2549841,-97.1331342
EBZT3,Locust Substation,ercot_reference_exact,1.0,33.2549841,-97.1331342
EB_0001,Goat Wind Substation,ercot_reference_exact,1.0,31.9407824,-100.8270485
EB_0024,Mccree Substation,ercot_reference_exact,1.0,32.8724676,-96.6636433
EB_0028,Shiloh Substation,ercot_reference_exact,1.0,32.9004807,-96.6668772
EB_0082,Lonestar Substation,ercot_reference_exact,1.0,31.5942755,-103.2484104
EB_0185,Vistron Substation,ercot_reference_exact,1.0,28.5745707,-96.8330241
EB_0195,Vistron Substation,ercot_reference_exact,1.0,28.5745707,-96.8330241
EB_1000,Newman Substation,ercot_reference_exact,1.0,31.9839419,-106.4348695
EB_1001,Newman Substation,ercot_reference_exact,1.0,31.9839419,-106.4348695
EB_1002,Newman Substation,ercot_reference_exact,1.0,31.9839419,-106.4348695
EB_1006,Henry Substation,ercot_reference_exact,1.0,34.430514,-100.2274439
EB_1B09,Tnp One Substation,ercot_reference_exact,1.0,31.0912725,-96.6935559
EB_2552,Alvin Substation,ercot_reference_exact,1.0,29.4333127,-95.2494409
EB_2B21,Tnp One Substation,ercot_reference_exact,1.0,31.0912725,-96.6935559
EB_30,Solstice Substation,ercot_reference_exact,1.0,30.9483202,-103.3617143
EB_35,Bader Substation,ercot_reference_exact,1.0,29.3705766,-98.9425006
EB_400A,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
EB_500A,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
EB_5040,Keo Substation,ercot_reference_exact,1.0,30.8184194,-102.3659149
EB_5100,Taylor Substation,ercot_reference_exact,1.0,30.5670969,-97.3973345
EB_5102,Taylor Substation,ercot_reference_exact,1.0,30.5670969,-97.3973345
EB_5126,Alvin Substation,ercot_reference_exact,1.0,29.4333127,-95.2494409
EB_61,Bader Substation,ercot_reference_exact,1.0,29.3705766,-98.9425006
EB_6314,Potosi Substation,ercot_reference_exact,1.0,32.3290469,-99.6230875
EB_8096,Lonestar Substation,ercot_reference_exact,1.0,31.5942755,-103.2484104
EB_8097,Lonestar Substation,ercot_reference_exact,1.0,31.5942755,-103.2484104
EB_9132,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
EB_ATK_LEO,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
EB_AVANZADA,Lobo Substation,ercot_reference_exact,1.0,27.5789332,-99.2756424
EB_B061,Bronco Substation,ercot_reference_exact,1.0,33.3005596,-103.0589404
EB_B101,Holcomb Substation,ercot_reference_exact,1.0,28.0332546,-99.3616349
EB_BDT1,Bader Substation,ercot_reference_exact,1.0,29.3705766,-98.9425006
EB_BDT2,Bader Substation,ercot_reference_exact,1.0,29.3705766,-98.9425006
EB_BEREA_1,Berea Substation,ercot_reference_exact,1.0,31.3583164,-95.3185643
EB_BLES_8955,Blessing Substation,ercot_reference_exact,1.0,28.8865088,-96.1907981
EB_CARD_0008,Cardinal Substation,ercot_reference_exact,1.0,32.4217772,-103.1907153
EB_DE03,Heard Substation,ercot_reference_exact,1.0,28.2790507,-97.2965985
EB_HOLM_3123,Holman Substation,ercot_reference_exact,1.0,29.795554,-96.8783831
EB_L202,Mesquite Substation,ercot_reference_exact,1.0,32.6287758,-99.54042
EB_L458,Mesquite Substation,ercot_reference_exact,1.0,32.6287758,-99.54042
EB_L4V,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
EB_LATEXO_1,Latexo Substation,ercot_reference_exact,1.0,31.3643775,-95.4252227
EB_LATEXO_2,Latexo Substation,ercot_reference_exact,1.0,31.3643775,-95.4252227
EB_LATEXO_3,Latexo Substation,ercot_reference_exact,1.0,31.3643775,-95.4252227
EB_LDLXFMR1,Hext Substation,ercot_reference_exact,1.0,30.872309,-99.5382182
EB_LINE_2,Bootleg Substation,ercot_reference_exact,1.0,30.994457,-102.2914862
EB_LINE_8,Bootleg Substation,ercot_reference_exact,1.0,30.994457,-102.2914862
EB_LOAD,Hovey Substation,ercot_reference_exact,1.0,30.9526276,-103.3614053
EB_LOAD1,Rollans Substation,ercot_reference_exact,1.0,31.9108535,-100.9112753
EB_LPS1_EPS,Lynx Substation,ercot_reference_exact,1.0,31.0718593,-102.3935068
EB_MC_0054,Mccree Substation,ercot_reference_exact,1.0,32.8724676,-96.6636433
EB_MC_0057,Mccree Substation,ercot_reference_exact,1.0,32.8724676,-96.6636433
EB_MC_0063,Mccree Substation,ercot_reference_exact,1.0,32.8724676,-96.6636433
EB_MN1,Tnp One Substation,ercot_reference_exact,1.0,31.0912725,-96.6935559
EB_MN2,Tnp One Substation,ercot_reference_exact,1.0,31.0912725,-96.6935559
EB_MOZART_02,Mozart Substation,ercot_reference_exact,1.0,32.9942365,-100.5316381
EB_NE_0001,Newman Substation,ercot_reference_exact,1.0,31.9839419,-106.4348695
EB_NE_0919,Newman Substation,ercot_reference_exact,1.0,31.9839419,-106.4348695
EB_PVC,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
EB_RAILHD_N,Railhead Substation,ercot_reference_exact,1.0,35.4022323,-101.1538371
EB_RAILHD_S,Railhead Substation,ercot_reference_exact,1.0,35.4022323,-101.1538371
EB_ROD_69030,Rodgers Substation,ercot_reference_exact,1.0,30.6687793,-96.3467671
EB_ROD_BRIR,Rodgers Substation,ercot_reference_exact,1.0,30.6687793,-96.3467671
EB_ROD_EAST,Rodgers Substation,ercot_reference_exact,1.0,30.6687793,-96.3467671
EB_ROD_RAYBN,Rodgers Substation,ercot_reference_exact,1.0,30.6687793,-96.3467671
EB_ROD_TR221,Rodgers Substation,ercot_reference_exact,1.0,30.6687793,-96.3467671
EB_ROD_TR222,Rodgers Substation,ercot_reference_exact,1.0,30.6687793,-96.3467671
EB_S1L1,Gateway Substation,ercot_reference_exact,1.0,27.5134789,-99.4442097
EB_S2L2,Gateway Substation,ercot_reference_exact,1.0,27.5134789,-99.4442097
EB_S610,Junction Substation,ercot_reference_exact,1.0,30.4924069,-99.770646
EB_S830,Junction Substation,ercot_reference_exact,1.0,30.4924069,-99.770646
EB_SNOOK8017,Snook Substation,ercot_reference_exact,1.0,30.5365844,-96.4497755
EB_SNOOK8027,Snook Substation,ercot_reference_exact,1.0,30.5365844,-96.4497755
EB_SNOOK8057,Snook Substation,ercot_reference_exact,1.0,30.5365844,-96.4497755
EB_SR,Shamrock Substation,ercot_reference_exact,1.0,34.853864,-100.2096328
EB_SWNY3816,Sweeny Substation,ercot_reference_exact,1.0,29.0554086,-95.6871314
EB_SWNY3818,Sweeny Substation,ercot_reference_exact,1.0,29.0554086,-95.6871314
EB_T0002,Bronco Substation,ercot_reference_exact,1.0,33.3005596,-103.0589404
EB_TCN1,Alvin Substation,ercot_reference_exact,1.0,29.4333127,-95.2494409
EB_TCN2,Alvin Substation,ercot_reference_exact,1.0,29.4333127,-95.2494409
EB_TLINE,Fluvanna Substation,ercot_reference_exact,1.0,32.859328,-101.1151431
EB_TR052,Snook Substation,ercot_reference_exact,1.0,30.5365844,-96.4497755
EB_UN1,Fluvanna Substation,ercot_reference_exact,1.0,32.859328,-101.1151431
EB_UN2,Sirius Substation,ercot_reference_exact,1.0,30.9821054,-102.2740698
EB_VCM,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
EB_WIND_1,Mozart Substation,ercot_reference_exact,1.0,32.9942365,-100.5316381
EB_Y6,Floyd Sub,ercot_reference_exact,1.0,34.2142976,-103.5279941
ECLIPSE_20,Eclipse Substation,ercot_reference_exact,1.0,29.3239514,-100.3920398
ECLIPSE_UN1,Eclipse Substation,ercot_reference_exact,1.0,29.3239514,-100.3920398
ECLIP_LN,Eclipse Substation,ercot_reference_exact,1.0,29.3239514,-100.3920398
ECLIP_UN,Eclipse Substation,ercot_reference_exact,1.0,29.3239514,-100.3920398
ECL_LD1,Eclipse Substation,ercot_reference_exact,1.0,29.3239514,-100.3920398
EDEN_L_A,Eden Substation,ercot_reference_exact,1.0,31.2157406,-99.8362262
EDEN_V_A,Eden Substation,ercot_reference_exact,1.0,31.2157406,-99.8362262
EDITHCLA1_LN,Tesla Substation,ercot_reference_exact,1.0,34.3733936,-100.0868415
EDITHCLA2_LN,Tesla Substation,ercot_reference_exact,1.0,34.3733936,-100.0868415
EDNA_L_A,Edna Substation,ercot_reference_exact,1.0,28.9565828,-96.6461209
EDNA_L_B,Edna Substation,ercot_reference_exact,1.0,28.9565828,-96.6461209
EDROY_L_A,Edroy Substation,ercot_reference_exact,1.0,27.9754312,-97.6847104
EDTH2_KV,Gauss Substation,ercot_reference_exact,1.0,33.4789378,-99.6615509
ELD1,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
ELD2,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
ELECTRAW_1_2,Lockett Substation,ercot_reference_exact,1.0,34.0510911,-99.3753229
ELMDALE_K,Elmdale Substation,ercot_reference_exact,1.0,32.4348783,-99.6392169
ELMDALE_TR1,Elmdale Substation,ercot_reference_exact,1.0,32.4348783,-99.6392169
ELMENDORF_C,Elmendorf Substation,exact,0.99,29.270218,-98.3221644
ELROY,Elroy Substation,ercot_reference_exact,1.0,30.1412902,-97.6243427
ELYT_L_A,Ely Substation,ercot_reference_exact,1.0,32.4601356,-99.9287059
EL_CAMPO_L_A,El Campo Substation,ercot_reference_exact,1.0,29.1869921,-96.2674242
EL_CAMPO_L_B,El Campo Substation,ercot_reference_exact,1.0,29.1869921,-96.2674242
EL_CAMPO_V_A,El Campo Substation,ercot_reference_exact,1.0,29.1869921,-96.2674242
EL_CAMPO_V_B,El Campo Substation,ercot_reference_exact,1.0,29.1869921,-96.2674242
EMMETT,Emmett Substation,ercot_reference_exact,1.0,32.0213195,-96.8115827
EMMT2,Emmett Substation,ercot_reference_exact,1.0,32.0213195,-96.8115827
ENCINAL_L_A,Encinal Substation,ercot_reference_exact,1.0,28.0466754,-99.3574469
ENCINO_A,Encino Park Substation,alias,1.0,29.6156122,-98.4696589
ENCINO_B,Encino Park Substation,alias,1.0,29.6156122,-98.4696589
ENDEAVOR,Endeavor Substation,exact,0.99,31.8172045,-101.9755564
ENERGY,Energy Substation,ercot_reference_exact,1.0,31.7426105,-98.3745875
EOLA_L_A,Eola Substation,ercot_reference_exact,1.0,31.4140228,-100.0898916
ESPUELA,Espuela Substation,exact,0.99,33.5438904,-100.8970717
ESPY_L_A,Espy Wells Substation,alias,1.0,30.5224145,-103.9269196
ETP_1,Etp Substation,ercot_reference_exact,1.0,29.1082424,-96.5360227
ETP_2,Etp Substation,ercot_reference_exact,1.0,29.1082424,-96.5360227
EU05,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EU18,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EUNICE_12,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EUNICE_ALL,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EUNI_LD1,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EUNI_LD2,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EUNI_LN1,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EUNI_UN1,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EUNI_UN2,Eunice Substation,ercot_reference_exact,1.0,32.4429583,-103.1934705
EVANTTEMP,Evant Substation,ercot_reference_exact,1.0,31.433615,-98.1731642
EXGNSND_RN,Randado Substation,ercot_reference_exact,1.0,27.0840868,-98.9285684
E_B2,Vertigo Wind Substation,ercot_reference_exact,1.0,33.6446357,-99.4213944
E_HARRIS_B1,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
E_HARRIS_L_B,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
E_HARRIS_L_C,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
E_HARRIS_RN,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
E_HARRIS_V_A,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
E_HAR_BESS1,Harris Substation,ercot_reference_exact,1.0,30.2882635,-97.7325507
E_SEADRIFT_A,Seadrift Substation,ercot_reference_exact,1.0,28.4166938,-96.667762
FAIRDL_AG1,Fairdale Substation,ercot_reference_exact,1.0,32.9138613,-96.6615972
FAIRDL_K,Fairdale Substation,ercot_reference_exact,1.0,32.9138613,-96.6615972
FAIRDL_KE,Fairdale Substation,ercot_reference_exact,1.0,32.9138613,-96.6615972
FAIRDL_KK,Fairdale Substation,ercot_reference_exact,1.0,32.9138613,-96.6615972
FAIRDL_KW,Fairdale Substation,ercot_reference_exact,1.0,32.9138613,-96.6615972
FARRAR_KB,Farrar Substation,ercot_reference_exact,1.0,31.3841504,-96.2819595
FARRAR_KX,Farrar Substation,ercot_reference_exact,1.0,31.3841504,-96.2819595
FASHING_TR1,Fashing Substation,ercot_reference_exact,1.0,28.8378973,-98.1844502
FAULKNER_RN,Faulkner Substation,ercot_reference_exact,1.0,31.261031,-103.7931847
FBB1,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FBB2,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FERMI_ALL,Fermi Substation,ercot_reference_exact,1.0,29.7697421,-100.7875274
FERMI_LD1,Fermi Substation,ercot_reference_exact,1.0,29.7697421,-100.7875274
FERMI_LN,Fermi Substation,ercot_reference_exact,1.0,29.7697421,-100.7875274
FERMI_W1,Fermi Substation,ercot_reference_exact,1.0,29.7697421,-100.7875274
FERMI_W2,Fermi Substation,ercot_reference_exact,1.0,29.7697421,-100.7875274
FERRISSUB9,Ferris Substation,ercot_reference_exact,1.0,29.3231291,-99.7453598
FIESTA,Fiesta Substation,ercot_reference_exact,1.0,32.4072628,-104.2206109
FIESTAZ,Fiesta Substation,ercot_reference_exact,1.0,32.4072628,-104.2206109
FIESTA_K,Fiesta Substation,ercot_reference_exact,1.0,32.4072628,-104.2206109
FIESTA_KC,Fiesta Substation,ercot_reference_exact,1.0,32.4072628,-104.2206109
FILTER_EB,Filter Plant Substation,ercot_reference_exact,1.0,25.9253272,-97.4653411
FILTER_PY,Filter Plant Substation,ercot_reference_exact,1.0,25.9253272,-97.4653411
FILTER_PZ,Filter Plant Substation,ercot_reference_exact,1.0,25.9253272,-97.4653411
FLATROCK,Flatrock Substation,ercot_reference_exact,1.0,30.5097954,-98.2059858
FLATROCK2,Flatrock Substation,ercot_reference_exact,1.0,30.5097954,-98.2059858
FLATTOP_0400,Flat Top Substation,ercot_reference_exact,1.0,31.1995472,-103.3595185
FLATTOP_0500,Flat Top Substation,ercot_reference_exact,1.0,31.1995472,-103.3595185
FLATTOP_8132,Flat Top Substation,ercot_reference_exact,1.0,31.1995472,-103.3595185
FLG,Wirtz Substation,ercot_reference_exact,1.0,30.5596814,-98.3374716
FLOM_L_A,Flomot Substation,ercot_reference_exact,1.0,34.2524224,-100.9897787
FLOWERII_RN,Flat Top Substation,ercot_reference_exact,1.0,31.1995472,-103.3595185
FLTBES1,Flat Top Substation,ercot_reference_exact,1.0,31.1995472,-103.3595185
FLUEB,Fluvanna Substation,ercot_reference_exact,1.0,32.859328,-101.1151431
FLUVANNA_1_2,Fluvanna Substation,ercot_reference_exact,1.0,32.859328,-101.1151431
FLVABES1_ESR,Flat Top Substation,ercot_reference_exact,1.0,31.1995472,-103.3595185
FM802_EB,Fm 802 Substation,ercot_reference_exact,1.0,25.9509455,-97.4921144
FM_802V,Fm 802 Substation,ercot_reference_exact,1.0,25.9509455,-97.4921144
FM_802W,Fm 802 Substation,ercot_reference_exact,1.0,25.9509455,-97.4921144
FOR11447,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FOR11448,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORCFB_0003,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORCFB_0006,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORCFB_1003,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORCFB_1006,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORCFB_CFB1,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORCFB_CFB2,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_0076,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_2639,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_2640,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_CC1,Formosa Substation,exact,0.99,28.6836299,-96.5510875
FORMOSA_CC2,Formosa Substation,exact,0.99,28.6836299,-96.5510875
FORMOSA_G8,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_K,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_KY,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_L_C,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_PUN1,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_PUN2,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_V_A,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_V_B,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_V_C,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_V_D,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSA_V_E,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSG13,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSG14,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORMOSG15,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FORT_SAM_2,Fort Sam Substation,hybrid_fuzzy,0.756,29.4553796,-98.4379455
FORT_SAM_A,Fort Sam Substation,exact,0.99,29.4553796,-98.4379455
FORT_SAM_B,Fort Sam Substation,exact,0.99,29.4553796,-98.4379455
FOSTER_L_A,Foster Field Substation,alias,1.0,28.8195062,-96.9296872
FOWLERTON_1,Fowlerton Substation,alias,1.0,28.3714601,-98.800778
FO_FORMOSA11,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSA12,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG1,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG10,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG13,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG14,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
FO_FORMOSG15,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
