NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset
Oil Center Substation,,,TX,34.8685387,-96.8344187,1,138.0,138.0,,,IN SERVICE,OSM
Orion Substation,,,TX,29.6287037,-95.0450702,1,138.0,138.0,,industrial,IN SERVICE,OSM
Ou Brooke St. Substation,,,TX,35.2069795,-97.4355733,1,138.0,138.0,,,IN SERVICE,OSM
Oxy Petro Substation,,,TX,27.8132859,-97.5872988,1,138.0,138.0,,industrial,IN SERVICE,OSM
Pave Paws Substation,,,TX,30.9796123,-100.5512167,1,138.0,69.0,,industrial,IN SERVICE,OSM
Payne Substation,,,TX,34.8923993,-97.5548792,1,138.0,138.0,,switching,IN SERVICE,OSM
Pearl Substation,,,TX,30.9822956,-102.2745462,1,138.0,34.5,,transmission,IN SERVICE,OSM
Pecone Substation,,,TX,31.5096737,-103.5173591,1,138.0,138.0,,transmission,IN SERVICE,OSM
Perdue Substation,,,TX,32.5729897,-94.9980587,1,138.0,69.0,,transmission,IN SERVICE,OSM
Petson Substation,,,TX,29.253006,-95.2203321,1,138.0,138.0,,distribution,IN SERVICE,OSM
Pinehurst Substation,,,TX,30.1614128,-95.6729672,1,138.0,34.5,,distribution,IN SERVICE,OSM
Pocasset Substation,,,TX,35.2032588,-98.0206664,1,138.0,138.0,,distribution,IN SERVICE,OSM
Port Substation,,,TX,29.7531369,-95.1846261,1,138.0,138.0,,industrial,IN SERVICE,OSM
Rebar Substation,,,TX,33.9829955,-96.3478391,1,138.0,138.0,,,IN SERVICE,OSM
Red Hills,,,TX,35.5135477,-99.3458533,1,138.0,138.0,,,IN SERVICE,OSM
Red Hills Tap,,,TX,35.5353897,-99.3825921,1,138.0,138.0,,,IN SERVICE,OSM
Resnik Substation,,,TX,27.903611,-97.2584776,1,138.0,138.0,,transmission,IN SERVICE,OSM
Riwood Substation,,,TX,29.0557595,-95.3474801,1,138.0,138.0,,industrial,IN SERVICE,OSM
Sandridge Energy Substation,,,TX,31.8579328,-102.6481391,1,138.0,138.0,,distribution,IN SERVICE,OSM
Scott And White Substation,,,TX,31.0757809,-97.3600917,1,138.0,138.0,,distribution,IN SERVICE,OSM
Seadoc Substation,,,TX,28.9521878,-95.4346483,1,138.0,138.0,,industrial,IN SERVICE,OSM
Seagoville Substation,,,TX,32.6738598,-96.5489329,1,138.0,12.5,,distribution,IN SERVICE,OSM
Septon Substation,,,TX,29.616239,-95.0367159,1,138.0,138.0,,industrial,IN SERVICE,OSM
Shore Substation,,,TX,29.6231511,-95.0419129,1,138.0,138.0,,industrial,IN SERVICE,OSM
Sintek Substation,,,TX,28.992286,-95.3573858,1,138.0,138.0,,industrial,IN SERVICE,OSM
South Ada Substation,,,TX,34.7518986,-96.6517333,1,138.0,138.0,,,IN SERVICE,OSM
South Brown Substation,,,TX,34.0856681,-96.4973853,1,138.0,138.0,,transmission,IN SERVICE,OSM
South Coleman Substation,,,TX,34.200376,-96.4256946,1,138.0,138.0,,,IN SERVICE,OSM
Southeast Marshall Substation,,,TX,32.5223399,-94.3517138,1,138.0,138.0,,distribution,IN SERVICE,OSM
Stirling Substation,,,TX,34.1710306,-97.0018425,1,138.0,138.0,,,IN SERVICE,OSM
Stratt Substation,,,TX,29.0500134,-95.3547875,1,138.0,138.0,,transmission,IN SERVICE,OSM
Stubbeman Substation,,,TX,35.2467172,-97.4549364,1,138.0,138.0,,,IN SERVICE,OSM
Sulphur Springs Substation,,,TX,33.1319054,-95.6134953,1,138.0,138.0,,distribution,IN SERVICE,OSM
Sunshine North Substation,,,TX,35.2755064,-97.6582865,1,138.0,138.0,,,IN SERVICE,OSM
Surfside Substation,,,TX,28.958795,-95.3391568,1,138.0,138.0,,industrial,IN SERVICE,OSM
Sylvan Substation,,,TX,29.654623,-95.0402382,1,138.0,138.0,,industrial,IN SERVICE,OSM
Taylor Substation,,,TX,30.5670969,-97.3973345,1,138.0,12.5,,transmission,IN SERVICE,OSM
Temple Inland Substation,,,TX,31.3819076,-94.8674191,1,138.0,138.0,,industrial,IN SERVICE,OSM
Texoma Substation,,,TX,33.9697686,-96.6739405,1,138.0,138.0,,,IN SERVICE,OSM
Three Rivers Refinery Substation,,,TX,28.458535,-98.1906903,1,138.0,138.0,,industrial,IN SERVICE,OSM
Tuttle Conoco,,,TX,35.3066305,-97.7640199,1,138.0,138.0,,industrial,IN SERVICE,OSM
Txu Cedar Hill Substation,,,TX,32.6149658,-96.9245143,1,138.0,26.4,,distribution,IN SERVICE,OSM
Upton County Solar 1 Substation,,,TX,31.248928,-102.288895,1,138.0,34.5,,transmission,IN SERVICE,OSM
Vistron Substation,,,TX,28.5745707,-96.8330241,1,138.0,138.0,,industrial,IN SERVICE,OSM
Wall Street Substation,,,TX,32.7623276,-96.7851029,1,138.0,138.0,,distribution,IN SERVICE,OSM
Warvue Substation,,,TX,29.8380997,-94.8975246,1,138.0,138.0,,industrial,IN SERVICE,OSM
Webster Distribution Substation,,,TX,29.5387687,-95.1075016,1,138.0,12.5,,distribution,IN SERVICE,OSM
West Norman Substation,,,TX,35.2295583,-97.4950863,1,138.0,138.0,,,IN SERVICE,OSM
Whalen Lake Substation,,,TX,32.3515492,-102.7364589,1,138.0,138.0,,distribution,IN SERVICE,OSM
Wilmer Substation,,,TX,32.5819975,-96.6859961,1,138.0,138.0,,distribution,IN SERVICE,OSM
Yuba Substation,,,TX,33.8086594,-96.2537541,1,138.0,138.0,,,IN SERVICE,OSM
34Th Street Substation,,,TX,35.1773404,-101.8964986,1,115.0,13.2,Xcel Energy,distribution,IN SERVICE,OSM
Blackhawk Station,,,TX,35.6951086,-101.3607982,1,115.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Bush Substation,,,TX,35.2175969,-101.898281,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Canadian River Municipal Water Authority #1 Substation,,,TX,35.7103096,-101.5463492,1,115.0,115.0,Canadian River Municipal Water Authority,distribution,IN SERVICE,OSM
Canadian River Municipal Water Authority #2 Substation,,,TX,35.6780571,-101.5496384,1,115.0,115.0,Canadian River Municipal Water Authority,distribution,IN SERVICE,OSM
Canadian River Municipal Water Authority #3 Substation,,,TX,35.5698385,-101.6025619,1,115.0,115.0,Canadian River Municipal Water Authority,distribution,IN SERVICE,OSM
Canadian River Municipal Water Authority #4 Substation,,,TX,35.3757274,-101.6835395,1,115.0,115.0,Canadian River Municipal Water Authority,distribution,IN SERVICE,OSM
Caprock Station,,,TX,34.9840967,-103.3678389,1,115.0,115.0,Leeward Energy,generation,IN SERVICE,OSM
Carson County Substation,,,TX,35.3827945,-101.5618908,1,115.0,13.2,Xcel Energy,distribution,IN SERVICE,OSM
Cherry Street Substation,,,TX,35.2947779,-101.8394371,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Coburn Creek Substation,,,TX,35.4424808,-100.1380501,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Conway Substation,,,TX,35.2511585,-101.3821804,1,115.0,13.8,Xcel Energy,distribution,IN SERVICE,OSM
Coulter Substation,,,TX,35.1610376,-101.9194246,1,115.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Crouse Hinds Substation,,,TX,35.1333303,-101.8565082,1,115.0,13.2,Xcel Energy,industrial,IN SERVICE,OSM
Dalhart Substation,,,TX,36.0648539,-102.5288106,1,115.0,69.0,Xcel Energy,distribution,IN SERVICE,OSM
Dallam County Substation,,,TX,36.0803422,-102.5317331,1,115.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Dumas 19Th Street Substation,,,TX,35.8419225,-101.9605767,1,115.0,12.47,Xcel Energy,distribution,IN SERVICE,OSM
Erskine Substation,,,TX,33.6145115,-101.955809,1,115.0,115.0,South Plains Electric Cooperative,distribution,IN SERVICE,OSM
Estacado Substation,,,TX,35.1322141,-101.9048624,1,115.0,13.2,Xcel Energy,distribution,IN SERVICE,OSM
Etter Rural Substation,,,TX,36.0253479,-101.9756857,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Exell Substation,,,TX,35.631082,-101.973432,1,115.0,12.47,Xcel Energy,distribution,IN SERVICE,OSM
Exelon Wind 4 Substation,,,TX,36.3996123,-101.3877758,1,115.0,34.5,Exelon,transmission,IN SERVICE,OSM
Exum Substation,,,TX,36.0699219,-102.1371154,1,115.0,115.0,Rita Blanca Electric Cooperative,distribution,IN SERVICE,OSM
Fain Substation,,,TX,35.5448534,-101.8664357,1,115.0,12.47,Xcel Energy,distribution,IN SERVICE,OSM
Farmers Substation,,,TX,35.1337499,-101.8652161,1,115.0,13.2,Xcel Energy,distribution,IN SERVICE,OSM
Fiesta Substation,,,TX,32.4072628,-104.2206109,1,115.0,69.0,Austin Energy,distribution,IN SERVICE,OSM
Frankford Substation,,,TX,33.4983831,-101.9402255,1,115.0,115.0,South Plains Electric Cooperative,distribution,IN SERVICE,OSM
Frisco Wind Farm Substation,,,TX,36.4961463,-101.5865338,1,115.0,115.0,DeWind,transmission,IN SERVICE,OSM
Fritch Rural Substation,,,TX,35.6453676,-101.5585251,1,115.0,13.2,Xcel Energy,distribution,IN SERVICE,OSM
Graham Interchange,,,TX,33.1866604,-101.4080492,1,115.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Gray County Interchange,,,TX,35.5766923,-101.0427461,1,115.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Hansford County Switching Station,,,TX,36.4000995,-101.3877663,1,115.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Herring Substation,,,TX,35.8288923,-101.549784,1,115.0,34.5,Xcel Energy,distribution,IN SERVICE,OSM
Highland Park Substation,,,TX,35.2524218,-101.6543698,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Hillside Substation,,,TX,35.1463794,-101.9479586,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Hogue Substation,,,TX,36.0262991,-102.3704238,1,115.0,115.0,Rita Blanca Electric Cooperative,distribution,IN SERVICE,OSM
Holland Substation,,,TX,34.448734,-103.1437425,1,115.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Jericho Substation,,,TX,35.1837897,-100.9397445,1,115.0,69.0,Southwestern Electric Power Company,transmission,IN SERVICE,OSM
Kingsmill Interchange,,,TX,35.4956532,-101.0423974,1,115.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Kirby Switching Station,,,TX,35.2556521,-100.9378315,1,115.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Lakewood Substation,,,TX,32.6232241,-104.4150068,1,115.0,69.0,Guadalupe Valley Electric Cooperative,industrial,IN SERVICE,OSM
Lasley Switching Station,,,TX,36.3541221,-101.8252756,1,115.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Llano Estacado Wind Substation,,,TX,35.4865726,-101.2392382,1,115.0,34.5,Royal Dutch Shell,transmission,IN SERVICE,OSM
Lynn County Interchange,,,TX,33.1965802,-101.7894946,1,115.0,23.0,Xcel Energy,transmission,IN SERVICE,OSM
Manhattan Substation,,,TX,35.1849532,-101.804628,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Mclean Rural Substation,,,TX,35.2121536,-100.5739365,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Midstream Energy Tap,,,TX,35.4866197,-101.4043799,1,115.0,115.0,Xcel Energy,industrial,IN SERVICE,OSM
Murphy Substation,,,TX,33.533881,-101.9653455,1,115.0,24.94,Xcel Energy,distribution,IN SERVICE,OSM
Osage Switching Station,,,TX,35.1488033,-101.8122802,1,115.0,13.2,Xcel Energy,transmission,IN SERVICE,OSM
Osm_Way_1347685175,,,TX,34.8162649,-102.3624633,1,115.0,115.0,Tierra Blanca Substation,transmission,IN SERVICE,OSM
Osm_Way_347022967,,,TX,31.9142775,-106.3906777,1,115.0,115.0,El Paso Electric,distribution,IN SERVICE,OSM
Osm_Way_359671711,,,TX,36.4755925,-101.3916556,1,115.0,34.5,Noble Power,transmission,IN SERVICE,OSM
Osm_Way_449784808,,,TX,36.4554248,-101.3511546,1,115.0,34.5,Noble Power,transmission,IN SERVICE,OSM
Owens-Corning Substation,,,TX,35.1142475,-101.8593015,1,115.0,13.2,Xcel Energy,industrial,IN SERVICE,OSM
Pantex North Substation,,,TX,35.3185904,-101.555438,1,115.0,115.0,Xcel Energy,industrial,IN SERVICE,OSM
Pantex South Substation,,,TX,35.3055331,-101.5686831,1,115.0,115.0,Xcel Energy,industrial,IN SERVICE,OSM
Perryton Interchange,,,TX,36.4015668,-100.8042873,1,115.0,69.0,Xcel Energy,distribution,IN SERVICE,OSM
Pierce Substation,,,TX,35.2018424,-101.8349721,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Pucket Substation,,,TX,35.1775508,-101.9359896,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Pullman Substation,,,TX,35.200231,-101.7062096,1,115.0,13.2,Xcel Energy,distribution,IN SERVICE,OSM
Quaker Substation,,,TX,33.4983401,-101.9056401,1,115.0,69.0,South Plains Electric Cooperative,transmission,IN SERVICE,OSM
Riverview Substation,,,TX,35.7136564,-101.411187,1,115.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Sherman County Substation,,,TX,36.3571413,-102.0263008,1,115.0,34.5,Xcel Energy,transmission,IN SERVICE,OSM
Sneed Substation,,,TX,35.8109359,-101.7016929,1,115.0,115.0,Rita Blanca Electric Cooperative,distribution,IN SERVICE,OSM
South Georgia Interchange,,,TX,35.1633533,-101.8657369,1,115.0,13.8,Xcel Energy,transmission,IN SERVICE,OSM
Spearman City Substation,,,TX,36.2045468,-101.1903191,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Spearman Interchange,,,TX,36.2116372,-101.3192746,1,115.0,34.5,Xcel Energy,transmission,IN SERVICE,OSM
Spring Draw Substation,,,TX,35.0509096,-101.9256194,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Spurlock Substation,,,TX,36.1393636,-101.8304019,1,115.0,115.0,Rita Blanca Electric Cooperative,distribution,IN SERVICE,OSM
Stokes & Sheldon Substation,,,TX,35.9085068,-101.8637232,1,115.0,115.0,Rita Blanca Electric Cooperative,distribution,IN SERVICE,OSM
Sunset Substation,,,TX,35.2066124,-101.940306,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Texas Farms Substation,,,TX,36.3395164,-100.9278106,1,115.0,13.2,Xcel Energy,distribution,IN SERVICE,OSM
Upland Substation,,,TX,33.5209404,-101.9736348,1,115.0,115.0,South Plains Electric Cooperative,distribution,IN SERVICE,OSM
Valero Mckee Substation,,,TX,35.9610614,-101.8795402,1,115.0,115.0,Valero,industrial,IN SERVICE,OSM
Valero Sunray Wind Farm Substation,,,TX,35.9529792,-101.892506,1,115.0,115.0,Valero,industrial,IN SERVICE,OSM
Valley View Substation,,,TX,34.9849182,-101.9008797,1,115.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Whitaker Substation,,,TX,35.2504321,-101.7592266,1,115.0,13.8,Xcel Energy,distribution,IN SERVICE,OSM
Woodrow Interchange,,,TX,33.4623534,-101.7891399,1,115.0,69.0,South Plains Electric Cooperative; Xcel Energy,transmission,IN SERVICE,OSM
Yarnell Substation,,,TX,35.21423,-101.6116244,1,115.0,115.0,Xcel Energy,industrial,IN SERVICE,OSM
Yuma Interchange,,,TX,33.5347418,-101.9854936,1,115.0,69.0,South Plains Electric Cooperative,transmission,IN SERVICE,OSM
Arrowhead Substation,,,TX,35.105527,-101.8134737,1,115.0,13.2,,distribution,IN SERVICE,OSM
Artesia Country Club Substation,,,TX,32.8326462,-104.4306861,1,115.0,115.0,,distribution,IN SERVICE,OSM
Asarco Substation,,,TX,35.2849021,-101.730834,1,115.0,115.0,,industrial,IN SERVICE,OSM
Atoka Substation,,,TX,32.7402288,-104.4116796,1,115.0,69.0,,transmission,IN SERVICE,OSM
Austin Substation,,,TX,31.7830319,-106.4200852,1,115.0,115.0,,,IN SERVICE,OSM
Battle Axe Substation,,,TX,32.0921352,-103.7262939,1,115.0,115.0,,,IN SERVICE,OSM
Bensing Substation,,,TX,32.8285325,-103.1802057,1,115.0,115.0,,distribution,IN SERVICE,OSM
Biggs Substation,,,TX,31.8640739,-106.3396606,1,115.0,115.0,,,IN SERVICE,OSM
Borger West Substation,,,TX,35.6757803,-101.4058654,1,115.0,13.2,,distribution,IN SERVICE,OSM
Bowers Substation,,,TX,35.4476094,-100.8659278,1,115.0,69.0,,,IN SERVICE,OSM
Brasher Substation,,,TX,33.3505671,-104.5274188,1,115.0,115.0,,distribution,IN SERVICE,OSM
Byrd Substation,,,TX,32.6117394,-103.3088459,1,115.0,115.0,,industrial,IN SERVICE,OSM
Cannon Afb Substation,,,TX,34.393247,-103.3253785,1,115.0,115.0,,,IN SERVICE,OSM
Capitan Substation,,,TX,33.3890765,-104.5779021,1,115.0,115.0,,distribution,IN SERVICE,OSM
Cardinal Substation,,,TX,32.4217772,-103.1907153,1,115.0,115.0,,transmission,IN SERVICE,OSM
Cargill Substation,,,TX,34.5962871,-102.7457114,1,115.0,115.0,,distribution,IN SERVICE,OSM
Chaves Solar Farm Sub,,,TX,33.4508063,-104.4533709,1,115.0,115.0,,generation,IN SERVICE,OSM
Cheese Plant Substation,,,TX,34.3171296,-103.2192444,1,115.0,115.0,,industrial,IN SERVICE,OSM
Clovis East Substation,,,TX,34.4263723,-103.1694361,1,115.0,115.0,,distribution,IN SERVICE,OSM
Clovis North Substation,,,TX,34.4409364,-103.2136167,1,115.0,115.0,,distribution,IN SERVICE,OSM
Clovis West Substation,,,TX,34.4114684,-103.2499269,1,115.0,12.47,,distribution,IN SERVICE,OSM
Coyote Substation,,,TX,31.8134055,-106.178402,1,115.0,115.0,,,IN SERVICE,OSM
Curry County Substation,,,TX,34.3921846,-103.1705353,1,115.0,12.47,,distribution,IN SERVICE,OSM
Custer Mountain Substation,,,TX,32.2109314,-103.3313035,1,115.0,115.0,,switching,IN SERVICE,OSM
Cv Lusk Substation,,,TX,32.6524685,-103.8570826,1,115.0,115.0,,industrial,IN SERVICE,OSM
Cv Skelly Substation,,,TX,32.8059916,-103.8848922,1,115.0,115.0,,industrial,IN SERVICE,OSM
Cv-Maljamar3 Substation,,,TX,32.8219755,-103.8402909,1,115.0,115.0,,industrial,IN SERVICE,OSM
Dcp Zia Substation,,,TX,32.6414394,-103.8074187,1,115.0,115.0,,industrial,IN SERVICE,OSM
Deaf Smith #20 Substation,,,TX,34.4532774,-102.9728896,1,115.0,115.0,,distribution,IN SERVICE,OSM
Deaf Smith #24 Substation,,,TX,34.5256824,-102.8513583,1,115.0,115.0,,distribution,IN SERVICE,OSM
Durazno Substation,,,TX,31.7747733,-106.4358275,1,115.0,115.0,,,IN SERVICE,OSM
Eunice Substation,,,TX,32.4429583,-103.1934705,1,115.0,115.0,,industrial,IN SERVICE,OSM
Fridona Rural Substation,,,TX,34.607442,-102.7278491,1,115.0,115.0,,distribution,IN SERVICE,OSM
Hereford Northeast Substation,,,TX,34.8495522,-102.3461473,1,115.0,115.0,,distribution,IN SERVICE,OSM
Hilmar Cheese Substation,,,TX,36.0840658,-102.5017641,1,115.0,115.0,,industrial,IN SERVICE,OSM
Hobbs North Substation,,,TX,32.7259787,-103.1487343,1,115.0,115.0,,distribution,IN SERVICE,OSM
Hobbs South Substation,,,TX,32.6823952,-103.1430758,1,115.0,115.0,,distribution,IN SERVICE,OSM
Hopi Substation,,,TX,32.3492565,-104.2201289,1,115.0,115.0,,distribution,IN SERVICE,OSM
Irish Hills Substation,,,TX,32.6704019,-104.4603946,1,115.0,115.0,,industrial,IN SERVICE,OSM
Lariat Substation,,,TX,34.2880977,-102.8977838,1,115.0,115.0,,,IN SERVICE,OSM
Lee Substation,,,TX,32.8063899,-103.4596872,1,115.0,115.0,,industrial,IN SERVICE,OSM
Livingston Ridge Substation,,,TX,32.4135459,-103.7905025,1,115.0,69.0,,,IN SERVICE,OSM
Maddox Substation,,,TX,32.7135457,-103.3020049,1,115.0,115.0,,transmission,IN SERVICE,OSM
Majestic Wind Substation,,,TX,35.3818645,-101.5389082,1,115.0,34.5,,transmission,IN SERVICE,OSM
Malaga Bend Sub,,,TX,32.241869,-103.9726926,1,115.0,115.0,,transmission,IN SERVICE,OSM
Maljamar Substation,,,TX,32.81173,-103.7730407,1,115.0,115.0,,industrial,IN SERVICE,OSM
Martin Substation,,,TX,35.3820925,-101.5403726,1,115.0,115.0,,transmission,IN SERVICE,OSM
Mesa Substation,,,TX,31.806434,-106.5124153,1,115.0,115.0,,,IN SERVICE,OSM
Midstream Energy Substation,,,TX,35.5133747,-101.4054302,1,115.0,115.0,,industrial,IN SERVICE,OSM
Milagro Substation,,,TX,31.9016833,-106.4229938,1,115.0,115.0,,,IN SERVICE,OSM
Millen Substation,,,TX,32.7553812,-103.1618474,1,115.0,115.0,,distribution,IN SERVICE,OSM
Navajo #2 Substation,,,TX,32.8494977,-104.3938972,1,115.0,115.0,,industrial,IN SERVICE,OSM
Navajo #3 Substation,,,TX,32.8497416,-104.3934866,1,115.0,115.0,,industrial,IN SERVICE,OSM
Navajo #4 Substation,,,TX,32.8479675,-104.3903485,1,115.0,115.0,,industrial,IN SERVICE,OSM
Navajo #5 Substation,,,TX,32.8476833,-104.3908337,1,115.0,115.0,,industrial,IN SERVICE,OSM
North Canal Substation,,,TX,32.4576143,-104.228802,1,115.0,115.0,,distribution,IN SERVICE,OSM
Orogrande Substation,,,TX,32.3710432,-106.0990838,1,115.0,115.0,,,IN SERVICE,OSM
Parmer County Substation,,,TX,34.518098,-102.8671968,1,115.0,115.0,,distribution,IN SERVICE,OSM
Pca Substation,,,TX,32.5734001,-103.9762078,1,115.0,69.0,,industrial,IN SERVICE,OSM
Perimeter Substation,,,TX,34.3660793,-103.3176239,1,115.0,115.0,,distribution,IN SERVICE,OSM
Plains Interconnection,,,TX,33.1679672,-102.8021976,1,115.0,69.0,,transmission,IN SERVICE,OSM
Ponderosa Substation,,,TX,32.0658671,-103.3595129,1,115.0,115.0,,,IN SERVICE,OSM
Prince Substation,,,TX,33.4520803,-104.5273679,1,115.0,69.0,,distribution,IN SERVICE,OSM
Quahada Substation,,,TX,32.6162613,-103.7845602,1,115.0,115.0,,switching,IN SERVICE,OSM
Quay Gs,,,TX,35.1839547,-103.730402,1,115.0,115.0,,transmission,IN SERVICE,OSM
Range Camp Sub,,,TX,32.4058092,-106.1440884,1,115.0,115.0,,industrial,IN SERVICE,OSM
Roswell City Substation,,,TX,33.3926587,-104.5199652,1,115.0,115.0,,distribution,IN SERVICE,OSM
Roswell Interchange,,,TX,33.3498634,-104.5061749,1,115.0,69.0,,transmission,IN SERVICE,OSM
Roswell Solar Sub,,,TX,33.4454214,-104.448712,1,115.0,115.0,,generation,IN SERVICE,OSM
Sage Brush Substation,,,TX,32.3815091,-103.4990385,1,115.0,115.0,,,IN SERVICE,OSM
Samson Substation,,,TX,33.3658796,-104.4610937,1,115.0,115.0,,distribution,IN SERVICE,OSM
San Andres Substation,,,TX,32.811188,-103.4889963,1,115.0,69.0,,industrial,IN SERVICE,OSM
Sand Dunes Substation,,,TX,32.2915628,-103.7918361,1,115.0,115.0,,,IN SERVICE,OSM
Sanger East Substation,,,TX,32.7117812,-103.0930992,1,115.0,115.0,,distribution,IN SERVICE,OSM
Sierra Substation,,,TX,33.3218048,-104.5152697,1,115.0,115.0,,distribution,IN SERVICE,OSM
South Loving Sub,,,TX,32.2693559,-104.099942,1,115.0,115.0,,,IN SERVICE,OSM
Texaco Co2 Substation,,,TX,32.78583,-103.5092474,1,115.0,115.0,,industrial,IN SERVICE,OSM
Transpecto Substation,,,TX,35.6457107,-101.4275174,1,115.0,69.0,,industrial,IN SERVICE,OSM
Tweedy Substation,,,TX,33.3279471,-104.4884799,1,115.0,69.0,,,IN SERVICE,OSM
Urton Substation,,,TX,33.4304429,-104.4943102,1,115.0,115.0,,,IN SERVICE,OSM
West Orogrande Sub,,,TX,32.405528,-106.1418638,1,115.0,115.0,,,IN SERVICE,OSM
Whitten Substation,,,TX,32.2107349,-103.2628696,1,115.0,115.0,,,IN SERVICE,OSM
Wipp Substation,,,TX,32.3726442,-103.790703,1,115.0,115.0,,,IN SERVICE,OSM
